"","id","X","original_title","release_date","Actor","actorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","scifi","clean_director","New Year's Day","Martin Luther King Jr. Day","Valentine's Day","Presidents' Day","Good Friday","Mother's Day","Memorial Day","Father's Day","Independence Day","Labor Day","Columbus Day","Veterans Day","Thanksgiving Day","Christmas Eve","Christmas Day","Independence Day observed","Christmas Day observed","New Year's Day observed","Christmas Eve observed","Veterans Day observed","related_holiday"
"707",79896,2038,"the revenant",2009-08-16,"chriswylde",1,110,1.35e+08,183637894,"Q4",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"d.kerryprior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"708",80215,880,"indie game the movie",2012-05-18,"jonathanblow",1,96,1e+05,34513500.7541806,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"jamesswirsky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"709",80585,1444,"rock of ages",2012-06-13,"juliannehough",1,123,7e+07,38518613,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"adamshankman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"710",80709,1719,"the borrowers",2011-12-25,"christophereccleston",1,90,2.9e+07,22619589,"Q1",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"tomharper",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,"Christmas Day"
"711",81220,590,"everything put together",2001-11-02,"radhamitchell",1,87,5e+05,34513500.7541806,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"marcforster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"712",81438,489,"deck the halls",2011-12-20,"scottiethompson",1,88,5.1e+07,35093569,"Q4",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"ronunderwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"713",81836,2152,"to rome with love",2012-04-20,"woodyallen",5,111,21500000,16684352,"Q2",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"woodyallen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"714",82495,696,"gamer",2001-03-21,"saÔdtaghmaoui",1,102.936454849498,5e+07,20534907,"Q3",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"patricklevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"715",82533,462,"damsels in distress",2012-04-06,"gretagerwig",2,99,3e+06,1007535,"Q2",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"whitstillman",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"716",82654,2250,"warm bodies",2013-01-31,"nicholashoult",2,97,3e+07,66380662,"Q1",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"jonathanlevine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"717",82675,1655,"taken 2",2012-09-27,"liamneeson",5,91,4.5e+07,139854287,"Q3",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"oliviermegaton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"718",82682,697,"gangster squad",2013-01-10,"joshbrolin",4,113,6e+07,46000903,"Q1",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"rubenfleischer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"719",82684,372,"chasing mavericks",2012-10-25,"gerardbutler",3,117,2e+07,6002756,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"michaelapted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"720",82690,2311,"wreck it ralph",2012-11-01,"johncreilly",1,108,1.65e+08,189412677,"Q4",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"richmoore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"721",82703,1179,"mr peabody sherman",2014-02-07,"tyburrell",1,92,1.45e+08,111506430,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"robminkoff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"722",82990,1295,"paranormal activity 4",2012-10-17,"katiefeatherston",1,95,5e+06,53900335,"Q4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"arielschulman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"723",83899,2318,"you re next",2011-09-10,"sharnivinson",1,95,1e+06,18494006,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"adamwingard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"724",84188,422,"compliance",2012-08-23,"anndowd",1,90,270000,319285,"Q3",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"craigzobel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"725",84197,622,"filly brown",2013-04-19,"resmineatis",1,100,1250000,2850357,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"youssefdelara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"726",84240,711,"ghost",2012-01-13,"shineyahuja",1,102.936454849498,2.2e+07,217631306,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"pujabedi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"727",84401,1522,"sholem aleichem laughing in the darkness",2012-02-24,"racheldratch",1,93,5e+05,1131261,"Q3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"josephdorman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"728",85097,1953,"the matador",2008-11-20,"davidfandila",1,74,1e+07,12589255,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"stephenhiggins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"729",85350,292,"boyhood",2014-06-05,"ellarcoltrane",1,164,4e+06,25379975,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"richardlinklater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"730",85446,1606,"step up revolution",2012-07-26,"kathrynmccormick",1,99,3.3e+07,35074677,"Q3",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"scottspeer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"731",85860,1795,"the fp",2011-03-13,"jasontrost",2,82,60000,34513500.7541806,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jasontrost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"732",86304,83,"all superheroes must die",2011-10-26,"jasontrost",2,78,20000,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"jasontrost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"733",86331,1372,"q",2011-09-14,"dÈborahrÈvy",1,103,1200000,255000,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"laurentbouhnik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"734",86549,164,"august",2011-06-09,"murraybartlett",1,100,3400000,12636,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"eldarrapaport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"735",86829,884,"inside llewyn davis",2013-10-06,"oscarisaac",1,105,1.1e+07,13248209,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"ethancoen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"736",86838,1502,"seven psychopaths",2012-09-07,"colinfarrell",2,110,13500000,15024049,"Q4",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"martinmcdonagh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"737",86985,869,"id a",2011-11-24,"flemmingenevold",1,104,2600000,3827060,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"christiane.christiansen",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thanksgiving Day"
"738",87496,1743,"the company you keep",2012-09-06,"robertredford",3,121,2e+06,5132442,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"robertredford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"739",87516,1251,"oldboy",2013-11-14,"joshbrolin",4,104,3e+06,707391,"Q4",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,"spikelee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"740",87825,2172,"trouble with the curve",2012-09-21,"clinteastwood",11,111,6e+07,35763137,"Q3",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"robertlorenz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"741",87827,1031,"life of pi",2012-11-20,"surajsharma",1,127,1.2e+08,124987022,"Q4",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"anglee",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"None"
"742",88794,935,"j edgar",2011-11-09,"leonardodicaprio",2,137,3.5e+07,37306030,"Q4",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"clinteastwood",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"None"
"743",89191,1473,"saving face",2012-03-08,"mohammadjawad",1,40,2500000,1187266,"Q2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"sharmeenobaid-chinoy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"744",89750,1321,"pink ribbons inc ",2011-09-11,"samanthaking",1,97,1200000,26608,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"l√©apool",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"745",91122,6,"16 to life",2009-09-19,"halleehirsh",1,118,1e+06,11574,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"beckysmith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"746",91586,889,"insidious chapter 2",2013-09-12,"patrickwilson",4,106,5e+06,83586447,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"jameswan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"747",91745,1451,"romeo juliet",2013-09-12,"douglasbooth",1,118,14500000,46338728,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"carlocarlei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"748",92182,1531,"silent house",2011-01-21,"elizabetholsen",1,85,2e+06,12739737,"Q1",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"lauralau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"749",94196,2321,"zarafa",2012-01-25,"maxrenaudin",1,78,9100000,34513500.7541806,"Q4",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jean-christophelie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"750",94329,1498,"serbuan maut",2011-09-08,"ikouwais",1,101,1100000,4105123,"Q1",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"garethevans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"751",96399,652,"for greater glory the true story of cristiada",2012-06-01,"evalongoria",1,145,1.2e+07,5669081,"Q2",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"deanwright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"752",97020,1436,"robocop",2014-01-30,"joelkinnaman",1,102,1.2e+08,58607007,"Q1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"jos√©padilha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"753",97367,2010,"the place beyond the pines",2013-03-20,"ryangosling",4,140,1.5e+07,21403519,"Q1",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"derekcianfrance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"754",98203,338,"captive",2012-09-05,"isabellehuppert",2,120,2e+06,2583301,"Q3",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"brillantemendoza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"755",98566,1668,"teenage mutant ninja turtles",2014-08-07,"meganfox",2,101,1.25e+08,191204754,"Q3",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"jonathanliebesman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"756",99826,1886,"the jimmy show",2002-01-16,"frankwhaley",1,96,1e+06,703,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"frankwhaley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"757",102362,479,"dead man down",2013-03-08,"colinfarrell",2,118,3e+07,10895295,"Q1",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"nielsardenoplev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"758",103328,827,"holy motors",2012-07-02,"evamendes",1,115,4e+06,641054,"Q3",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"leoscarax",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"None"
"759",105759,1713,"the black hole",2008-01-01,"napoleonryan",1,3,2e+07,35841901,"Q4",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"ollywilliams",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"760",105875,384,"cinderella",2002-08-06,"tonyail",1,48,9.5e+07,201151353,"Q1",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"toshiyukihiruma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"761",106747,1082,"machete kills",2013-09-12,"dannytrejo",1,107,2e+07,8008161,"Q4",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"robertrodriguez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"762",107315,230,"below zero",2011-10-22,"edwardfurlong",2,102.936454849498,1200000,34513500.7541806,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"justinthomasostensen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"763",109410,22,"42",2013-04-12,"chadwickboseman",2,128,3.1e+07,95020213,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"brianhelgeland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"764",109417,204,"battle of the year",2013-09-21,"joshholloway",1,110,2e+07,8888355,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"bensonlee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"765",109418,763,"grown ups 2",2013-07-11,"adamsandler",9,100,8e+07,133668525,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"dennisdugan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"766",109428,591,"evil dead",2013-04-05,"janelevy",1,91,1.7e+07,54239856,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"fedealvarez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"767",109443,119,"anchorman 2 the legend continues",2013-12-18,"willferrell",3,119,5e+07,127413176,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"adammckay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"768",109451,407,"cloudy with a chance of meatballs 2",2013-09-26,"billhader",1,95,7.8e+07,119793567,"Q3",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"krispearn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"769",109491,206,"beautiful creatures",2013-02-13,"aldenehrenreich",1,124,5e+07,19452138,"Q1",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"richardlagravenese",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"770",109797,1208,"nancy drew",2002-12-15,"maggielawson",1,87,2e+07,25584685,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"jamesfrawley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"771",110415,1558,"snowpiercer",2013-08-01,"chrisevans",4,126,4e+07,4563029,"Q3",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"bongjoon-ho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"772",112648,1616,"stranded",2002-01-20,"icet",1,96,1900000,34513500.7541806,"Q3",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"fredolenray",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"773",112963,2219,"vacation ",2010-06-20,"triestekellydunn",1,90,3.1e+07,58884188,"Q3",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"zachclark",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Father's Day"
"774",114150,1327,"pitch perfect",2012-09-28,"annakendrick",4,112,1.7e+07,65001093,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"jasonmoore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"775",114750,483,"dear white people",2014-10-17,"tessathompson",1,108,1250000,4404154,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"justinsimien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"776",115782,944,"jobs",2013-08-16,"ashtonkutcher",3,128,1.8e+07,16131410,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"joshuamichaelstern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"777",116711,578,"epic",2013-05-15,"joshhutcherson",1,102,1e+08,107518682,"Q2",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"chriswedge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"778",116741,1875,"the internship",2013-06-07,"owenwilson",4,119,5.8e+07,44672764,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"shawnlevy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"779",116977,646,"foodfight ",2012-06-15,"charliesheen",2,87,4.5e+07,34513500.7541806,"Q2",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"lawrencekasanoff",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"780",117251,2279,"white house down",2013-06-27,"channingtatum",2,131,1.5e+08,73103784,"Q2",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"rolandemmerich",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"781",117263,1256,"olympus has fallen",2013-03-20,"gerardbutler",3,120,7e+07,98927592,"Q1",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"antoinefuqua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"782",117942,724,"girls gone dead",2012-03-28,"katiepeterson",1,104,5e+05,34513500.7541806,"Q3",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"aaront.wells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"783",119283,1297,"parker",2013-01-23,"jasonstatham",4,118,3.5e+07,17616641,"Q1",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"taylorhackford",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"784",121677,2032,"the reluctant fundamentalist",2013-03-17,"rizahmed",1,130,1.5e+07,528731,"Q2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"miranair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"785",121986,661,"frances ha",2013-05-17,"gretagerwig",2,86,3e+06,4067398,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"noahbaumbach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"786",122930,300,"breathless",2012-01-04,"ginagershon",1,91,7e+06,19910002,"Q2",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"jessebaget",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"None"
"787",123553,1962,"the mortal instruments city of bones",2013-08-21,"lilycollins",1,130,6e+07,31165421,"Q3",0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,"haraldzwart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"788",123879,1478,"say uncle",2005-07-10,"peterpaige",1,91,2e+06,5361,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"peterpaige",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"789",124459,1868,"the incredible burt wonderstone",2013-03-14,"stevecarell",3,100,3.2e+07,22537881,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"donscardino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"790",126889,75,"alien covenant",2017-05-09,"michaelfassbender",2,122,9.7e+07,74262031,"Q2",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"ridleyscott",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"791",127918,1807,"the gatekeepers",2012-07-09,"amiayalon",1,101,1500000,2408553,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"drormoreh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"792",129139,2094,"the to do list",2013-07-24,"aubreyplaza",1,104,1500000,3491669,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"maggiecarey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"793",129507,948,"joker",2012-08-31,"akshaykumar",3,102.936454849498,5.5e+07,335451311,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"shirishkunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"794",129670,1211,"nebraska",2013-09-21,"brucedern",1,115,1.2e+07,17654912,"Q4",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"alexanderpayne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"795",130150,995,"labor day",2013-12-27,"joshbrolin",4,111,1.8e+07,13371528,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"jasonreitman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"None"
"796",130627,709,"get out",2010-02-01,"jacquesbriere",1,7,5e+06,176040665,"Q1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"julienfourvel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"797",132316,919,"jab tak hai jaan",2012-11-13,"shahrukhkhan",2,176,9200000,3047539,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"yashchopra",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"None"
"798",132344,224,"before midnight",2013-04-05,"ethanhawke",3,108,3e+06,8110621,"Q2",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"richardlinklater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"799",134371,162,"atlas shrugged part ii",2012-10-12,"samanthamathis",1,112,1e+07,3336053,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"johnputch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"800",136466,1576,"sparrows dance",2013-08-23,"marinireland",1,81,175000,2602,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"noahbuschel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"801",136795,1845,"the heat",2013-06-27,"sandrabullock",6,117,4.3e+07,159581587,"Q2",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"paulfeig",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"802",137072,1741,"the comedian",2013-05-31,"edwardhogg",1,80,1.5e+07,1658706,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tomshkolnik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"803",137094,927,"jack ryan shadow recruit",2014-01-15,"chrispine",1,105,6e+07,50577412,"Q1",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"kennethbranagh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"804",137113,561,"edge of tomorrow",2014-05-27,"tomcruise",5,113,1.78e+08,100206256,"Q2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"dougliman",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"805",137116,1554,"smurfs the lost village",2017-03-23,"juliaroberts",1,89,6e+07,45020282,"Q1",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kellyasbury",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
